case,abc,ric3_baseline,ric3_dynamic,ric3_adaptive,ric3_reverse_topo,ric3_reverse_topo_inn,ric3_flip_high,ric3_dynamic_reverse_topo,ric3_multi_mic,ric3_mab,baseline_speedup,dynamic_speedup,dynamic_vs_baseline_ratio,adaptive_vs_baseline_ratio,adaptive_vs_dynamic_ratio,reverse_vs_baseline_ratio,reverse_topo_inn_vs_baseline_ratio,reverse_vs_dynamic_ratio,reverse_topo_inn_vs_dynamic_ratio,flip_vs_baseline_ratio,dynamic_reverse_topo_vs_baseline_ratio,dynamic_reverse_topo_vs_dynamic_ratio,mab_vs_dynamic_ratio
imgfifo-p117,0.01,0.03,0.02,0.21,0.02,0.01,0.02,0.02,0.02,0.02,3.0,2.0,1.5,0.14285714285714285,0.09523809523809525,1.5,3.0,1.0,2.0,1.5,1.5,1.0,1.0
ponylink-slaveTXlen-unsat,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ILA_Flute_SB_sanity,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,16.2,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtviscoherence3,0.01,0.01,0.01,0.03,0.02,0.09,0.02,0.02,0.02,0.1,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.5,0.11111111111111112,0.5,0.11111111111111112,0.5,0.5,0.5,0.09999999999999999
139454p6,0.24,0.73,0.7,0.82,0.81,14.52,0.86,0.87,1.41,0.78,3.0416666666666665,2.9166666666666665,1.042857142857143,0.8902439024390244,0.8536585365853658,0.9012345679012345,0.05027548209366391,0.8641975308641974,0.048209366391184574,0.8488372093023255,0.8390804597701149,0.8045977011494252,0.8974358974358974
vgasim_imgfifo-p107,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yosyshq_appnote_123_cv32e40x-p418,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
picorv32_mutAX_nomem-p8,3600.0,890.82,606.74,1805.43,913.72,3600.0,3600.0,578.38,3600.0,363.8,0.24745,0.1685388888888889,1.4682071397962884,0.49341154184875624,0.33606398475709387,0.9749376176509216,0.24745,0.6640327452611303,0.1685388888888889,0.24745,1.5401984854248074,1.0490335073826895,1.6677844969763607
6s410rb236,3600.0,19.21,20.52,3600.0,23.58,6.39,3600.0,29.22,21.76,160.69,0.005336111111111111,0.0057,0.936159844054581,0.005336111111111111,0.0057,0.8146734520780323,3.0062597809076683,0.8702290076335878,3.211267605633803,0.005336111111111111,0.6574264202600959,0.702258726899384,0.12769929678262493
bj08autg3f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
yosyshq_appnote_123_cv32e40x-p363,3600.0,3600.0,12.33,24.7,3600.0,8.54,3600.0,8.31,3600.0,46.37,1.0,0.003425,291.97080291970804,145.74898785425103,0.49919028340080973,1.0,421.5456674473068,0.003425,1.443793911007026,1.0,433.21299638989166,1.483754512635379,0.2659046797498383
imgfifo-p109,0.01,0.1,0.1,0.14,0.1,0.02,0.1,0.1,0.07,0.69,10.0,10.0,1.0,0.7142857142857143,0.7142857142857143,1.0,5.0,1.0,5.0,1.0,1.0,1.0,0.1449275362318841
bobsmhdlc,3600.0,3600.0,782.01,3600.0,3600.0,3600.0,3600.0,1274.8,3600.0,532.74,1.0,0.217225,4.603521694095983,1.0,0.217225,1.0,1.0,0.217225,0.217225,1.0,2.8239723878255414,0.6134374019454032,1.4679017907422007
fastfir-p071,3600.0,1035.37,975.7,1095.4,1449.77,3600.0,1470.1,1121.97,2797.61,1456.69,0.28760277777777776,0.2710277777777778,1.0611560930613917,0.9451981011502646,0.8907248493700931,0.7141615566607117,0.28760277777777776,0.6730033039723543,0.2710277777777778,0.7042854227603564,0.9228143354991665,0.8696310953055786,0.6698062044772738
eijks1423,3600.0,7.59,14.36,8.13,3.96,2.13,6.65,7.99,9.69,6.75,0.002108333333333333,0.003988888888888889,0.5285515320334262,0.9335793357933578,1.7662976629766296,1.9166666666666667,3.563380281690141,3.6262626262626263,6.741784037558686,1.1413533834586465,0.9499374217772215,1.797246558197747,2.127407407407407
arbitrated_top_n5_w128_d64_e0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qspiflash_dualflexpress_divthree-p034,0.01,46.37,24.3,14.13,30.38,16.36,70.07,10.48,0.55,5.89,4637.0,2430.0,1.908230452674897,3.281670205237084,1.7197452229299364,1.5263331138907175,2.8343520782396086,0.7998683344305465,1.4853300733496333,0.6617668046239475,4.424618320610686,2.318702290076336,4.125636672325976
imgfifo-p076,0.01,0.44,0.37,0.49,0.42,0.49,0.53,0.45,0.76,0.42,44.0,37.0,1.1891891891891893,0.8979591836734694,0.7551020408163265,1.0476190476190477,0.8979591836734694,0.8809523809523809,0.7551020408163265,0.830188679245283,0.9777777777777777,0.8222222222222222,0.8809523809523809
oski15a01b34s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eijkbs3384,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ringp0neg,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,,inf,0.0,0.0,1.0,,0.0,inf,1.0,,,inf,1.0
pdtvisblackjack3,0.01,0.08,0.07,0.13,0.09,0.06,0.09,0.06,0.06,0.02,8.0,7.000000000000001,1.1428571428571428,0.6153846153846154,0.5384615384615385,0.888888888888889,1.3333333333333335,0.7777777777777779,1.1666666666666667,0.888888888888889,1.3333333333333335,1.1666666666666667,3.5000000000000004
6s394r,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtvisvsa16a15,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bobtuint27neg,0.0,0.42,0.42,0.54,0.58,2.68,0.54,0.57,1.87,2.02,inf,inf,1.0,0.7777777777777777,0.7777777777777777,0.7241379310344828,0.15671641791044774,0.7241379310344828,0.15671641791044774,0.7777777777777777,0.736842105263158,0.736842105263158,0.2079207920792079
imgfifo-p006,0.01,0.02,0.02,0.06,0.02,0.01,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
vis_arrays_vsaR_p08,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,,,,0.0,0.0,0.0,,0.0,,,,,
cal174,0.01,0.24,0.2,0.25,0.2,0.39,0.19,0.2,0.23,0.23,24.0,20.0,1.2,0.96,0.8,1.2,0.6153846153846153,1.0,0.5128205128205129,1.263157894736842,1.2,1.0,0.8695652173913043
imgfifo-p104,0.01,0.02,0.02,0.06,0.02,0.01,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
yosyshq_appnote_123_cv32e40x-p340,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,460.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.811821890460898
bj08vsar6,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
cal122,0.15,6.78,7.08,8.4,7.02,5.66,8.88,7.42,10.33,5.18,45.2,47.2,0.9576271186440678,0.8071428571428572,0.8428571428571429,0.9658119658119659,1.197879858657244,1.0085470085470085,1.2508833922261484,0.7635135135135135,0.9137466307277629,0.954177897574124,1.366795366795367
mul11,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6s301rb106,3600.0,1690.23,452.42,1100.62,1429.32,3600.0,579.76,265.17,2925.99,57.5,0.46950833333333336,0.1256722222222222,3.7359754210689182,1.5357071468808492,0.4110592211662518,1.1825413483334732,0.46950833333333336,0.31652813925503037,0.1256722222222222,2.915396025941769,6.374137345853603,1.706150771203379,7.868173913043479
6s292rb024,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,0.05,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vgasim_imgfifo-p066,0.01,0.08,0.08,0.13,0.08,0.04,0.09,0.08,0.18,0.31,8.0,8.0,1.0,0.6153846153846154,0.6153846153846154,1.0,2.0,1.0,2.0,0.888888888888889,1.0,1.0,0.25806451612903225
qspiflash_dualflexpress_divfive-p136,0.01,0.38,0.37,0.23,0.73,0.45,0.55,0.64,0.65,1.02,38.0,37.0,1.027027027027027,1.6521739130434783,1.6086956521739129,0.5205479452054794,0.8444444444444444,0.5068493150684932,0.8222222222222222,0.6909090909090908,0.59375,0.578125,0.3627450980392157
fastfir-p058,0.04,0.27,0.27,0.62,0.28,0.34,0.26,0.3,0.35,1.15,6.75,6.75,1.0,0.435483870967742,0.435483870967742,0.9642857142857143,0.7941176470588235,0.9642857142857143,0.7941176470588235,1.0384615384615385,0.9000000000000001,0.9000000000000001,0.2347826086956522
cal66,0.17,0.11,0.11,0.66,0.09,0.02,0.1,0.09,0.11,0.11,0.6470588235294117,0.6470588235294117,1.0,0.16666666666666666,0.16666666666666666,1.2222222222222223,5.5,1.2222222222222223,5.5,1.0999999999999999,1.2222222222222223,1.2222222222222223,1.0
cal145,0.42,13.94,15.51,14.59,13.3,6.41,13.65,12.79,18.96,10.44,33.19047619047619,36.92857142857143,0.8987749838813669,0.9554489376285127,1.0630568882796436,1.0481203007518796,2.174726989079563,1.1661654135338344,2.419656786271451,1.0212454212454212,1.089913995308835,1.2126661454261143,1.485632183908046
eijks208c,0.0,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,inf,inf,1.5,1.5,1.0,1.5,3.0,1.0,2.0,1.5,1.5,1.0,1.0
pdtvisretherrtf2,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
zipcpu-zipmmu-p33,3600.0,3600.0,5.53,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,0.0015361111111111111,650.994575045208,1.0,0.0015361111111111111,1.0,1.0,0.0015361111111111111,0.0015361111111111111,1.0,1.0,0.0015361111111111111,0.0015361111111111111
bob9234spec5neg,0.0,0.36,0.32,0.37,0.46,310.01,0.29,0.5,0.01,0.31,inf,inf,1.125,0.9729729729729729,0.8648648648648649,0.7826086956521738,0.001161252862810877,0.6956521739130435,0.001032224766943002,1.2413793103448276,0.72,0.64,1.032258064516129
vgasim_imgfifo-p091,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a10-p23,0.0,0.0,0.0,1353.8,0.02,0.0,0.0,0.89,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,
qspiflash_dualflexpress_divthree-p164,0.01,0.22,0.22,0.3,0.23,0.07,0.26,0.22,0.43,0.21,22.0,22.0,1.0,0.7333333333333334,0.7333333333333334,0.9565217391304347,3.142857142857143,0.9565217391304347,3.142857142857143,0.8461538461538461,1.0,1.0,1.0476190476190477
vis_QF_BV_ibuf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
139452p1,0.07,0.13,0.13,0.19,0.13,1.59,0.13,0.16,0.17,0.15,1.857142857142857,1.857142857142857,1.0,0.6842105263157895,0.6842105263157895,1.0,0.08176100628930817,1.0,0.08176100628930817,1.0,0.8125,0.8125,0.8666666666666667
fastfir,3600.0,400.98,308.24,309.66,284.67,3600.0,675.88,295.53,1113.22,1.59,0.11138333333333333,0.08562222222222222,1.300869452374773,1.2949040883549698,0.9954143253891364,1.408578353883444,0.11138333333333333,1.0827976253205465,0.08562222222222222,0.5932709948511571,1.3568165668460057,1.043007478090211,193.86163522012578
6s16,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a10-p41,0.0,0.01,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.01,inf,,inf,0.0045045045045045045,0.0,inf,inf,,,inf,0.08333333333333334,0.0,0.0
rast-p06,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
vcegar_QF_BV_pj_icu_icctl_p1,0.0,0.01,0.01,0.04,0.01,0.0,0.01,0.01,0.01,0.01,inf,inf,1.0,0.25,0.25,1.0,inf,1.0,inf,1.0,1.0,1.0,1.0
cal175,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,,,,0.0,0.0,,,,,,,,0.0
cal160,0.09,0.02,0.01,0.32,0.02,0.0,0.02,0.02,0.02,0.02,0.22222222222222224,0.11111111111111112,2.0,0.0625,0.03125,1.0,inf,0.5,inf,1.0,1.0,0.5,0.5
oski15a08b10s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc8051gma6data,0.02,425.03,341.79,204.29,219.33,3600.0,329.08,271.87,626.0,412.32,21251.5,17089.5,1.2435413558032709,2.0805227862352536,1.6730628028782615,1.9378561984224683,0.11806388888888888,1.558336752838189,0.09494166666666667,1.2915704387990763,1.5633574870342442,1.2571817412734028,0.8289435389988359
yosyshq_appnote_123_cv32e40x-p698,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtvisretherrtf1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
139464p1,0.32,2.21,2.72,2.01,1.78,10.36,1.99,2.03,3.13,1.76,6.90625,8.5,0.8124999999999999,1.099502487562189,1.3532338308457714,1.2415730337078652,0.21332046332046334,1.5280898876404496,0.2625482625482626,1.1105527638190955,1.0886699507389164,1.3399014778325125,1.5454545454545456
zipcpu-busdelay-p46,0.01,21.71,24.88,32.8,22.58,388.28,5.57,15.65,125.36,0.82,2171.0,2488.0,0.8725884244372991,0.6618902439024391,0.7585365853658537,0.9614703277236494,0.05591325847326672,1.1018600531443756,0.06407746986710622,3.897666068222621,1.387220447284345,1.589776357827476,30.34146341463415
6s163,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,13.03,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oski15a01b13s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neclaftp4001,0.01,0.36,0.37,0.37,0.5,0.35,0.36,0.57,0.62,0.36,36.0,37.0,0.9729729729729729,0.9729729729729729,1.0,0.72,1.0285714285714287,0.74,1.0571428571428572,1.0,0.6315789473684211,0.6491228070175439,1.027777777777778
oski1rub05,0.16,1.34,1.32,3.0,1.38,0.35,1.56,1.49,1.57,1.2,8.375,8.25,1.0151515151515151,0.4466666666666667,0.44,0.9710144927536233,3.828571428571429,0.9565217391304349,3.771428571428572,0.858974358974359,0.8993288590604027,0.8859060402684564,1.1
atxfifo-p45,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,,,,0.0,0.0,,,,,,,,0.0
oski15a10b17s,0.11,0.13,0.12,0.58,0.13,0.06,0.13,0.13,0.13,0.1,1.1818181818181819,1.0909090909090908,1.0833333333333335,0.2241379310344828,0.20689655172413793,1.0,2.166666666666667,0.923076923076923,2.0,1.0,1.0,0.923076923076923,1.2
cal142,0.1,8.24,8.74,8.95,9.24,4.1,10.28,8.77,13.35,8.07,82.39999999999999,87.39999999999999,0.9427917620137299,0.9206703910614527,0.9765363128491621,0.8917748917748918,2.0097560975609756,0.9458874458874459,2.131707317073171,0.8015564202334631,0.9395667046750286,0.9965792474344356,1.0830235439900868
pdtvisblackjack0,0.01,0.24,0.03,0.26,0.09,0.2,0.07,0.12,0.07,0.06,24.0,3.0,8.0,0.923076923076923,0.11538461538461538,2.6666666666666665,1.2,0.3333333333333333,0.15,3.428571428571428,2.0,0.25,0.5
cal1,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6s182,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cal49,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
pdtpmsam2901,0.3,0.59,0.59,0.66,0.62,0.6,0.67,0.61,0.68,0.81,1.9666666666666666,1.9666666666666666,1.0,0.8939393939393938,0.8939393939393938,0.9516129032258064,0.9833333333333333,0.9516129032258064,0.9833333333333333,0.880597014925373,0.9672131147540983,0.9672131147540983,0.728395061728395
pdtvishuffman3,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01,inf,inf,1.0,1.0,1.0,inf,inf,inf,inf,inf,1.0,1.0,1.0
yosyshq_appnote_123_veer-p28,0.43,32.31,487.88,23.09,21.12,58.7,35.86,21.78,3.99,61.54,75.13953488372094,1134.6046511627908,0.06622530130359926,1.3993070593330448,21.12949328713729,1.5298295454545454,0.5504258943781942,23.100378787878785,8.311413969335604,0.9010039040713889,1.4834710743801653,22.40036730945822,7.9278518037049075
fastfir-p065,0.21,0.14,0.14,0.36,0.14,0.27,0.14,0.15,0.14,0.2,0.6666666666666667,0.6666666666666667,1.0,0.38888888888888895,0.38888888888888895,1.0,0.5185185185185185,1.0,0.5185185185185185,1.0,0.9333333333333335,0.9333333333333335,0.7000000000000001
pdtvsarmultip31,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
fastfir-p050,0.09,10.85,9.6,15.93,12.53,26.59,10.32,13.69,32.39,37.53,120.55555555555556,106.66666666666667,1.1302083333333333,0.6811048336472065,0.6026365348399246,0.8659217877094972,0.40804813839789394,0.7661612130885874,0.36103798420458816,1.0513565891472867,0.7925493060628196,0.7012417823228634,0.2557953637090328
cal153,0.08,9.39,10.22,9.88,8.46,6.43,8.67,9.16,4.97,7.51,117.375,127.75,0.9187866927592955,0.9504048582995951,1.034412955465587,1.1099290780141844,1.4603421461897357,1.2080378250591015,1.589424572317263,1.083044982698962,1.025109170305677,1.1157205240174672,1.3608521970705727
6s327rb10,0.01,0.25,0.23,0.58,0.24,0.15,0.24,0.24,0.23,0.23,25.0,23.0,1.0869565217391304,0.4310344827586207,0.3965517241379311,1.0416666666666667,1.6666666666666667,0.9583333333333334,1.5333333333333334,1.0416666666666667,1.0416666666666667,0.9583333333333334,1.0
cal52,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
bj08amba4g1,0.01,0.05,0.05,0.14,0.05,0.01,0.05,0.06,0.05,0.05,5.0,5.0,1.0,0.35714285714285715,0.35714285714285715,1.0,5.0,1.0,5.0,1.0,0.8333333333333334,0.8333333333333334,1.0
pdtpmsrotate32,0.01,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,3.0,3.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75
v_DAIO,0.0,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.0,0.03,inf,inf,1.0,0.75,0.75,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0
yosyshq_appnote_123_veer-p08,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtpmsblackjack,0.0,0.35,0.36,0.33,0.32,0.32,0.21,0.5,0.49,0.1,inf,inf,0.9722222222222222,1.0606060606060606,1.0909090909090908,1.09375,1.09375,1.125,1.125,1.6666666666666665,0.7,0.72,3.5999999999999996
arbitrated_top_n5_w128_d32_e0,3600.0,1012.6,1200.29,3600.0,3600.0,19.37,3600.0,3600.0,3600.0,3600.0,0.2812777777777778,0.3334138888888889,0.8436294562147482,0.2812777777777778,0.3334138888888889,0.2812777777777778,52.276716572018586,0.3334138888888889,61.96644295302013,0.2812777777777778,0.2812777777777778,0.3334138888888889,0.3334138888888889
pdtvistictactoe12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
bobtuint13neg,0.0,0.02,0.02,0.04,0.02,0.01,0.02,0.02,0.02,0.03,inf,inf,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666667
fastfir-p056,0.05,0.36,0.35,0.58,0.39,0.44,0.38,0.41,0.45,1.54,7.199999999999999,6.999999999999999,1.0285714285714287,0.6206896551724138,0.603448275862069,0.923076923076923,0.8181818181818181,0.8974358974358974,0.7954545454545454,0.9473684210526315,0.8780487804878049,0.8536585365853658,0.22727272727272727
gen106,5.53,4.66,4.92,4.97,4.82,0.3,5.18,5.06,10.39,3.12,0.8426763110307414,0.8896925858951175,0.9471544715447154,0.937625754527163,0.9899396378269618,0.966804979253112,15.533333333333335,1.020746887966805,16.400000000000002,0.8996138996138997,0.9209486166007906,0.9723320158102767,1.5769230769230769
h_segments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
arbitrated_top_n5_w64_d16_e0,3600.0,43.02,41.61,140.73,43.24,13.04,56.74,43.05,152.93,117.97,0.01195,0.011558333333333334,1.033886085075703,0.30569175015988065,0.2956725644851844,0.9949121184088807,3.2990797546012276,0.9623034227567067,3.190950920245399,0.7581952767007403,0.9993031358885018,0.9665505226480837,0.3527167924048487
6s203b41,3600.0,2387.84,308.18,3600.0,3600.0,3600.0,3600.0,3600.0,9.06,313.4,0.6632888888888889,0.08560555555555556,7.748199104419496,0.6632888888888889,0.08560555555555556,0.6632888888888889,0.6632888888888889,0.08560555555555556,0.08560555555555556,0.6632888888888889,0.6632888888888889,0.08560555555555556,0.9833439693682197
oski1rub07,0.22,1.53,1.61,3.33,1.77,2.25,1.56,1.57,1.5,1.55,6.954545454545455,7.318181818181818,0.9503105590062111,0.4594594594594595,0.4834834834834835,0.864406779661017,0.68,0.9096045197740114,0.7155555555555556,0.9807692307692307,0.9745222929936306,1.0254777070063694,1.038709677419355
oski15a01b37s,0.6,0.97,1.06,4.13,1.0,0.54,0.98,1.0,1.0,0.99,1.6166666666666667,1.7666666666666668,0.9150943396226414,0.23486682808716708,0.2566585956416465,0.97,1.796296296296296,1.06,1.962962962962963,0.9897959183673469,0.97,1.06,1.0707070707070707
6s40p1,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
cal202,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
picorv32-check-p18,0.03,0.16,0.16,0.31,0.15,0.03,0.14,0.16,0.1,0.48,5.333333333333334,5.333333333333334,1.0,0.5161290322580645,0.5161290322580645,1.0666666666666667,5.333333333333334,1.0666666666666667,5.333333333333334,1.1428571428571428,1.0,1.0,0.33333333333333337
yosyshq_appnote_123_cv32e40x-p658,0.1,8.05,40.27,79.19,14.41,29.39,10.84,13.04,3.19,440.42,80.5,402.7,0.1999006704742985,0.10165424927389823,0.5085238035105443,0.5586398334489938,0.27390268798911194,2.794587092297016,1.3701939435182036,0.7426199261992621,0.6173312883435583,3.0881901840490804,0.09143544798147224
pdtvisns3p11,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
imgfifo-p118,0.01,0.02,0.02,0.06,0.02,0.01,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
imgfifo-p031,0.01,0.02,0.02,0.06,0.02,0.01,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
cal151,0.08,7.53,7.59,9.75,8.38,5.33,8.34,8.28,6.02,7.1,94.125,94.875,0.9920948616600791,0.7723076923076924,0.7784615384615384,0.8985680190930787,1.4127579737335836,0.9057279236276848,1.424015009380863,0.9028776978417267,0.9094202898550726,0.9166666666666667,1.0690140845070424
yosyshq_appnote_123_cv32e40x-p061,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3.74,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oski15a08b00s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bobtuint05neg,0.0,0.05,0.05,0.08,0.05,0.01,0.05,0.05,0.06,0.07,inf,inf,1.0,0.625,0.625,1.0,5.0,1.0,5.0,1.0,1.0,1.0,0.7142857142857143
pj2006,0.05,1.79,1.79,2.08,1.78,5.68,2.19,1.77,4.51,114.82,35.8,35.8,1.0,0.860576923076923,0.860576923076923,1.0056179775280898,0.31514084507042256,1.0056179775280898,0.31514084507042256,0.817351598173516,1.0112994350282487,1.0112994350282487,0.01558961853335656
zipcpu-pfcache-p27,0.03,0.03,0.03,0.19,0.03,0.01,0.04,0.03,0.03,0.03,1.0,1.0,1.0,0.15789473684210525,0.15789473684210525,1.0,3.0,1.0,3.0,0.75,1.0,1.0,1.0
bob9234specand,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
bj08amba2g62,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
